"filename", "language", "CMake", "JSON", "Swift", "HTML", "XML", "C++", "YAML", "Dart", "Markdown", "JSON with Comments", "Gradle", "Java Properties", "CMake Cache", "C", "comment", "blank", "total"
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\armeabi-v7a\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\armeabi-v7a\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\armeabi-v7a\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\armeabi-v7a\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\.cmake\api\v1\reply\cache-v2-b9195ddfb5027755ad0a.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\.cmake\api\v1\reply\cmakeFiles-v1-ae4437a092499518452d.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\.cmake\api\v1\reply\codemodel-v2-9a9f18653a36a413db3f.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\.cmake\api\v1\reply\index-2025-05-17T15-51-57-0809.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\.cmake\api\v1\reply\cache-v2-3c1f6585736dadc5ff8a.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\.cmake\api\v1\reply\cmakeFiles-v1-1467d7916431c3573666.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\.cmake\api\v1\reply\codemodel-v2-2c3a6b76d51082da0362.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\.cmake\api\v1\reply\index-2025-05-17T15-51-58-0658.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\32x15634\x86_64\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\.cmake\api\v1\reply\cache-v2-b8c988e90d6832fd2cc1.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\.cmake\api\v1\reply\cmakeFiles-v1-b8c18547662065881b0d.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\.cmake\api\v1\reply\codemodel-v2-24e463bcd5db7abf1edf.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\.cmake\api\v1\reply\index-2025-05-12T07-58-23-0130.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\arm64-v8a\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\.cmake\api\v1\reply\cache-v2-54b481f52a0c51b26ad5.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\.cmake\api\v1\reply\cmakeFiles-v1-54b56d99ecd6a17a3cea.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\.cmake\api\v1\reply\codemodel-v2-9e3c972cc40f2339d2b3.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\.cmake\api\v1\reply\index-2025-05-12T07-58-40-0894.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\armeabi-v7a\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\.cmake\api\v1\reply\cache-v2-074d4a5a7e2facf5c0c9.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\.cmake\api\v1\reply\cmakeFiles-v1-96556f8ad66dca694202.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\.cmake\api\v1\reply\codemodel-v2-94f96bbf213481de5824.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\.cmake\api\v1\reply\index-2025-05-12T07-58-43-0316.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\.cmake\api\v1\reply\cache-v2-0244640e655cd8058971.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\.cmake\api\v1\reply\cmakeFiles-v1-658145e9d396de92edad.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\.cmake\api\v1\reply\codemodel-v2-aae8699addced7614e4c.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\.cmake\api\v1\reply\directory-.-Debug-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\.cmake\api\v1\reply\index-2025-05-12T07-58-44-0710.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\556b6r66\x86_64\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\.cmake\api\v1\reply\cache-v2-89fcd37fc18fa25bc90f.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\.cmake\api\v1\reply\cmakeFiles-v1-5d3be3e5c751b32e6b9e.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\Debug\s1j3n24t\arm64-v8a\.cmake\api\v1\reply\codemodel-v2-0df218e22f659c8c032e.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
